SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,County_Source,COUNTY_SOURCE
PAST SALE,December-11-2023,Townhouse,10 Copper Creek Ln,Great Falls,MT,59405,360900,3,2.0,Great Falls,1618,104544,2022,,223,125,Sold,,,https://www.redfin.com/MT/Great-Falls/10-Copper-Creek-Ln-59405/home/188738112,MRMLS,22205847,N,Y,47.4792824,-111.1744925,"Greenville County, SC","Greenville, SC"
PAST SALE,June-24-2021,Single Family Residential,126 16th St NE,Black Eagle,MT,59414,136000,2,1.0,Black Eagle,1584,3920,1910,,86,,Sold,,,https://www.redfin.com/MT/Black-Eagle/126-16th-St-59414/home/132052389,MRMLS,22105629,N,Y,47.5244985,-111.2805664,"Greenville County, SC","Greenville, SC"
PAST SALE,September-16-2022,Single Family Residential,2118 7th Ave S,Great Falls,MT,59405,270000,4,2.0,Great Falls,1792,7405,1949,,151,,Sold,,,https://www.redfin.com/MT/Great-Falls/2118-7th-Ave-S-59405/home/132088487,MRMLS,22211498,N,Y,47.4971916,-111.2702076,"Greenville County, SC","Greenville, SC"
PAST SALE,May-3-2021,Mobile/Manufactured Home,905 Jefferson St,Great Falls,MT,59404,50000,2,1.0,Great Falls,960,11325,1978,,52,,Sold,,,https://www.redfin.com/MT/Great-Falls/905-Jefferson-St-59404/home/132313021,MRMLS,22104551,N,Y,47.5474108,-111.5027758,"Greenville County, SC","Greenville, SC"
PAST SALE,November-20-2021,Single Family Residential,3012 6th Ave N,Great Falls,MT,59405,260000,4,2.0,Great Falls,2466,11325,1951,,105,,Sold,,,https://www.redfin.com/MT/Great-Falls/3012-6th-Ave-N-59401/home/132162371,MRMLS,22115509,N,Y,47.5113942,-111.2546422,"Greenville County, SC","Greenville, SC"
PAST SALE,August-9-2022,Single Family Residential,2801 Central Ave,Great Falls,MT,59401,274900,4,2.0,Great Falls,2292,7405,1955,,120,,Sold,,,https://www.redfin.com/MT/Great-Falls/2801-Central-Ave-59401/home/131980873,MRMLS,22209606,N,Y,47.50535,-111.2587378,"Greenville County, SC","Greenville, SC"
PAST SALE,May-16-2025,Single Family Residential,514 Mountain View Drive Dr,Cascade,MT,59421,429000,4,2.0,Cascade,1715,9147,2025,,250,,Sold,,,https://www.redfin.com/MT/Cascade/514-Mountain-View-Dr-59421/home/187311144,MRMLS,30047506,N,Y,47.263814,-111.704084,"Greenville County, SC","Greenville, SC"
PAST SALE,August-16-2021,Single Family Residential,2710 Big Ranch Rd,Great Falls,MT,59404,675000,6,4.5,Great Falls,5707,192970,2000,,118,,Sold,,,https://www.redfin.com/MT/Great-Falls/2710-Big-Ranch-Rd-59404/home/132088355,MRMLS,22100328,N,Y,47.4771696,-111.3519936,"Greenville County, SC","Greenville, SC"
PAST SALE,August-24-2021,Single Family Residential,2922 8th Ave N,Great Falls,MT,59401,225000,3,2.0,Great Falls,1520,7405,1952,,148,,Sold,,,https://www.redfin.com/MT/Great-Falls/2922-8th-Ave-N-59401/home/132024733,MRMLS,22109370,N,Y,47.5136357,-111.2559247,"Greenville County, SC","Greenville, SC"
PAST SALE,September-28-2022,Single Family Residential,24 19th Ave S,Great Falls,MT,59405,269000,4,1.5,Great Falls,1612,12196,1959,,167,,Sold,,,https://www.redfin.com/MT/Great-Falls/24-19th-Ave-S-59405/home/132164423,MRMLS,22212580,N,Y,47.4852375,-111.3065306,"Greenville County, SC","Greenville, SC"
PAST SALE,February-12-2021,Single Family Residential,3220 Dove Ct,Great Falls,MT,59404,259000,4,3.0,Great Falls,1820,13068,1978,,142,,Sold,,,https://www.redfin.com/MT/Great-Falls/3220-Dove-Ct-59404/home/132100861,MRMLS,22100083,N,Y,47.4745201,-111.3269253,"Greenville County, SC","Greenville, SC"
PAST SALE,August-2-2022,Single Family Residential,2620 8th Ave N,Great Falls,MT,59401,199500,2,1.0,Great Falls,904,7405,,,221,,Sold,,,https://www.redfin.com/MT/Great-Falls/2620-8th-Ave-N-59401/home/132105189,MRMLS,22208898,N,Y,47.5136765,-111.2611803,"Greenville County, SC","Greenville, SC"
PAST SALE,September-2-2022,Single Family Residential,1305 Dixie Ln,Great Falls,MT,59404,420000,3,2.0,Great Falls,1538,9147,2022,,273,,Sold,,,https://www.redfin.com/MT/Great-Falls/1305-Dixie-Ln-59404/home/164751088,MRMLS,22202171,N,Y,47.47328,-111.3353067,"Greenville County, SC","Greenville, SC"
PAST SALE,August-17-2021,Single Family Residential,4033 Ella Ave,Great Falls,MT,59405,265000,4,3.0,Great Falls,2960,9583,1958,,90,,Sold,,,https://www.redfin.com/MT/Great-Falls/4033-Ella-Ave-59405/home/132138608,MRMLS,22108428,N,Y,47.4953588,-111.235511,"Greenville County, SC","Greenville, SC"
PAST SALE,August-18-2021,Single Family Residential,3404 Coyote Ln,Great Falls,MT,59404,325000,5,3.0,Great Falls,2552,10454,1978,,127,,Sold,,,https://www.redfin.com/MT/Great-Falls/3404-Coyote-Ln-59404/home/132025848,MRMLS,22109270,N,Y,47.4737809,-111.3234563,"Greenville County, SC","Greenville, SC"
PAST SALE,August-25-2021,Vacant Land,58 Cobblestone Ln,Great Falls,MT,59405,40000,,,Great Falls,,91040,,,,21,Sold,,,https://www.redfin.com/MT/Great-Falls/58-Cobblestone-Ln-59405/home/132060088,MRMLS,22110424,N,Y,47.472183,-111.164041,"Greenville County, SC","Greenville, SC"
PAST SALE,May-31-2021,Single Family Residential,309 Carol Dr,Great Falls,MT,59405,236000,4,2.0,Great Falls,2080,9583,1959,,113,,Sold,,,https://www.redfin.com/MT/Great-Falls/309-Carol-Dr-59405/home/132109583,MRMLS,22104906,N,Y,47.5008931,-111.2290049,"Greenville County, SC","Greenville, SC"
PAST SALE,August-4-2022,Single Family Residential,3501 Bison Ln,Great Falls,MT,59404,375000,4,3.0,Great Falls,2362,10454,1978,,159,,Sold,,,https://www.redfin.com/MT/Great-Falls/3501-Bison-Ln-59404/home/132110468,MRMLS,22209119,N,Y,47.4731016,-111.3240004,"Greenville County, SC","Greenville, SC"
PAST SALE,June-15-2021,Single Family Residential,3613 Fairway Dr,Great Falls,MT,59401,299000,3,2.0,GUIDON ADD,1772,7840,1999,,169,,Sold,,,https://www.redfin.com/MT/Great-Falls/3613-Fairway-Dr-59401/home/131988211,MRMLS,22105362,N,Y,47.5158639,-111.243834,"Greenville County, SC","Greenville, SC"
PAST SALE,September-20-2021,Single Family Residential,4414 5th Ave S,Great Falls,MT,59405,310000,5,2.5,Great Falls,2244,7405,1959,,138,,Sold,,,https://www.redfin.com/MT/Great-Falls/4414-5th-Ave-S-59405/home/132047023,MRMLS,22111985,N,Y,47.4990356,-111.2300566,"Greenville County, SC","Greenville, SC"
PAST SALE,September-13-2021,Single Family Residential,714 48th St S,Great Falls,MT,59405,215000,3,2.0,Great Falls,1418,7405,1959,,152,,Sold,,,https://www.redfin.com/MT/Great-Falls/714-48th-St-S-59405/home/132076966,MRMLS,22112257,N,Y,47.4970264,-111.2258746,"Greenville County, SC","Greenville, SC"
PAST SALE,April-16-2021,Single Family Residential,1905 6th Ave N,Great Falls,MT,59401,149000,4,1.5,Great Falls,2179,7405,1917,,68,,Sold,,,https://www.redfin.com/MT/Great-Falls/1905-6th-Ave-N-59401/home/131950577,MRMLS,22101943,N,Y,47.5120139,-111.27413,"Greenville County, SC","Greenville, SC"
PAST SALE,September-10-2021,Single Family Residential,412 16th St N,Great Falls,MT,59401,149900,4,1.0,Great Falls,1236,2613,1900,,121,,Sold,,,https://www.redfin.com/MT/Great-Falls/412-16th-St-N-59401/home/132108398,MRMLS,22111942,N,Y,47.5102322,-111.2801007,"Greenville County, SC","Greenville, SC"
PAST SALE,December-17-2021,Single Family Residential,729 52nd St S,Great Falls,MT,59405,285000,5,2.0,Great Falls,2108,7405,1961,,135,,Sold,,,https://www.redfin.com/MT/Great-Falls/729-52nd-St-S-59405/home/132104084,MRMLS,22117039,N,Y,47.4961173,-111.220682,"Greenville County, SC","Greenville, SC"
PAST SALE,July-1-2021,Single Family Residential,5403 4th Ave S,Great Falls,MT,59405,264900,4,2.0,Great Falls,1924,7840,1963,,138,,Sold,,,https://www.redfin.com/MT/Great-Falls/5403-4th-Ave-S-59405/home/132002747,MRMLS,22107391,N,Y,47.5008362,-111.2180029,"Greenville County, SC","Greenville, SC"
PAST SALE,October-12-2022,Single Family Residential,1404 8th Ave N,Great Falls,MT,59401,215000,4,2.0,Great Falls,1740,4791,1998,,124,,Sold,,,https://www.redfin.com/MT/Great-Falls/1404-8th-Ave-N-59401/home/132057757,MRMLS,22213367,N,Y,47.5137747,-111.2828242,"Greenville County, SC","Greenville, SC"
PAST SALE,October-28-2021,Vacant Land,NHN Alpha Six Ln,,MT,59463,199500,,,Monarch,,955706,,,,,Sold,,,https://www.redfin.com/MT/Unknown/NHN-Alpha-Six-Ln-59463/home/183201113,BSCMLS,361900,N,Y,47.058249,-110.809781,"Greenville County, SC","Greenville, SC"
PAST SALE,November-16-2022,Single Family Residential,2804 Park View Dr S,Great Falls,MT,59405,365000,4,1.5,Great Falls,2188,21780,1977,,167,,Sold,,,https://www.redfin.com/MT/Great-Falls/2804-Park-View-Dr-S-59405/home/132087450,MRMLS,22210781,N,Y,47.4757106,-111.2914465,"Greenville County, SC","Greenville, SC"
PAST SALE,March-11-2021,Vacant Land,3101 Park View Dr S,Great Falls,MT,59405,30000,,,Park View Addition,,37461,,,,,Sold,,,https://www.redfin.com/MT/Great-Falls/3101-Park-View-Dr-59405/home/132008142,MRMLS,22013079,N,Y,47.4733582,-111.2907382,"Greenville County, SC","Greenville, SC"
PAST SALE,March-31-2021,Single Family Residential,3449 14th Ave S,Great Falls,MT,59405,381000,4,0.5,Great Falls,2688,14810,1965,,142,,Sold,,,https://www.redfin.com/MT/Great-Falls/3449-14th-Ave-S-59405/home/132086413,MRMLS,22102573,N,Y,47.4894793,-111.2436022,"Greenville County, SC","Greenville, SC"
PAST SALE,October-13-2021,Single Family Residential,4100 14th Ave S,Great Falls,MT,59405,436900,3,2.0,Great Falls,4088,16988,2001,,107,,Sold,,,https://www.redfin.com/MT/Great-Falls/4100-14th-Ave-S-59405/home/132194866,MRMLS,22114293,N,Y,47.4889915,-111.2356045,"Greenville County, SC","Greenville, SC"
PAST SALE,August-19-2021,Single Family Residential,2218 6th Ave N,Great Falls,MT,59401,179900,3,1.0,Great Falls,1098,7405,1895,,164,,Sold,,,https://www.redfin.com/MT/Great-Falls/2218-6th-Ave-N-59401/home/132173832,MRMLS,22109444,N,Y,47.5115216,-111.2683598,"Greenville County, SC","Greenville, SC"
PAST SALE,May-21-2021,Single Family Residential,3425 13th Ave S,Great Falls,MT,59405,269000,3,2.0,Great Falls,1433,14810,1966,,188,,Sold,,,https://www.redfin.com/MT/Great-Falls/3425-13th-Ave-S-59405/home/132128747,MRMLS,22103551,N,Y,47.4906615,-111.24479,"Greenville County, SC","Greenville, SC"
PAST SALE,June-18-2021,Single Family Residential,1821 Mountain View Dr,Great Falls,MT,59405,305000,3,2.5,Great Falls,1680,11325,1967,,182,,Sold,,,https://www.redfin.com/MT/Great-Falls/1821-Mountain-View-Dr-59405/home/132149392,MRMLS,22105336,N,Y,47.4837364,-111.2484544,"Greenville County, SC","Greenville, SC"
PAST SALE,April-15-2022,Single Family Residential,2107 4th Ave N,Great Falls,MT,59401,279000,4,2.0,Great Falls,1904,7405,1941,,147,,Sold,,,https://www.redfin.com/MT/Great-Falls/2107-4th-Ave-N-59401/home/132149115,MRMLS,22201456,N,Y,47.5098155,-111.2706681,"Greenville County, SC","Greenville, SC"
PAST SALE,May-26-2022,Single Family Residential,1137 19th Ave SW,Great Falls,MT,59404,435000,5,3.5,Great Falls,4523,10890,1972,,96,,Sold,,,https://www.redfin.com/MT/Great-Falls/1137-19th-Ave-SW-59404/home/132156333,MRMLS,22204243,N,Y,47.4860568,-111.3335899,"Greenville County, SC","Greenville, SC"
PAST SALE,June-3-2022,Single Family Residential,2312 8th Ave N,Great Falls,MT,59401,209900,4,2.0,Great Falls,1784,7405,1951,,118,,Sold,,,https://www.redfin.com/MT/Great-Falls/2312-8th-Ave-N-59401/home/131954256,MRMLS,22203534,N,Y,47.5136982,-111.2667904,"Greenville County, SC","Greenville, SC"
PAST SALE,September-7-2021,Single Family Residential,2206 Cherry Dr,Great Falls,MT,59404,425000,4,2.5,Country Club,3302,13068,1959,,129,,Sold,,,https://www.redfin.com/MT/Great-Falls/2206-Cherry-Dr-59404/home/132109684,MRMLS,22111153,N,Y,47.483334,-111.3258397,"Greenville County, SC","Greenville, SC"
PAST SALE,August-31-2022,Mobile/Manufactured Home,7001 47th St SW,Great Falls,MT,59404,412000,3,2.0,Great Falls,1848,217800,2002,,223,,Sold,,,https://www.redfin.com/MT/Great-Falls/7001-47th-St-SW-59404/home/132138732,MRMLS,22209003,N,Y,47.4437672,-111.3779001,"Greenville County, SC","Greenville, SC"
PAST SALE,May-12-2023,Single Family Residential,964 Avenue D,Great Falls,MT,59404,250000,5,1.0,Great Falls,2016,7500,1973,,124,,Sold,,,https://www.redfin.com/MT/Great-Falls/964-Avenue-D-NW-59404/home/131987845,MRMLS,30005609,N,Y,47.5205375,-111.3306443,"Greenville County, SC","Greenville, SC"
PAST SALE,June-2-2021,Single Family Residential,2307 Expedition Ct,Great Falls,MT,59401,310000,3,2.0,Great Falls,1433,6098,2021,,216,,Sold,,,https://www.redfin.com/MT/Great-Falls/2307-Expedition-Ct-59405/home/172977667,MRMLS,22107292,N,Y,47.4804528,-111.2714782,"Greenville County, SC","Greenville, SC"
PAST SALE,March-3-2022,Single Family Residential,2517 1st Ave N,Great Falls,MT,59401,269000,5,2.0,Great Falls,2150,7405,1918,,125,,Sold,,,https://www.redfin.com/MT/Great-Falls/2517-1st-Ave-N-59401/home/132124308,MRMLS,22200688,N,Y,47.5064519,-111.2631404,"Greenville County, SC","Greenville, SC"
PAST SALE,July-26-2021,Single Family Residential,1804 14th St S,Great Falls,MT,59405,299900,3,3.0,Great Falls,3300,7405,1987,,91,,Sold,,,https://www.redfin.com/MT/Great-Falls/1804-14th-St-S-59405/home/131939618,MRMLS,22108565,N,Y,47.4855806,-111.2839273,"Greenville County, SC","Greenville, SC"
PAST SALE,December-3-2021,Single Family Residential,5085 Lower River Rd,Great Falls,MT,59405,150000,2,1.0,Great Falls,800,20037,1942,,188,,Sold,,,https://www.redfin.com/MT/Great-Falls/5085-Lower-River-Rd-59405/home/131942452,MRMLS,22113134,N,Y,47.4488525,-111.2951974,"Greenville County, SC","Greenville, SC"
PAST SALE,January-5-2022,Mobile/Manufactured Home,4227 Morningside Cir,Great Falls,MT,59405,65000,3,2.0,Great Falls,1216,,1992,,53,,Sold,,,https://www.redfin.com/MT/Great-Falls/4227-Morningside-Cir-59405/home/183271177,MRMLS,22117106,N,Y,47.5150231,-111.2327587,"Greenville County, SC","Greenville, SC"
PAST SALE,August-26-2022,Single Family Residential,1000 45th Ave NE,Great Falls,MT,59404,389900,2,2.0,Great Falls,3076,9583,2007,,127,2,Sold,,,https://www.redfin.com/MT/Great-Falls/1000-45th-Ave-NE-59404/home/132063565,MRMLS,22202515,N,Y,47.5474872,-111.2900082,"Greenville County, SC","Greenville, SC"
PAST SALE,April-28-2022,Single Family Residential,1802 26th Ave S,Great Falls,MT,59405,245000,4,1.0,Great Falls,1686,9147,1953,,145,,Sold,,,https://www.redfin.com/MT/Great-Falls/1802-26th-Ave-S-59405/home/132021251,MRMLS,22203170,N,Y,47.4778346,-111.2762465,"Greenville County, SC","Greenville, SC"
PAST SALE,August-19-2021,Single Family Residential,114 22nd St S,Great Falls,MT,59401,155000,2,2.0,Great Falls,1566,3049,1931,,99,,Sold,,,https://www.redfin.com/MT/Great-Falls/114-22nd-St-S-59401/home/131991232,MRMLS,22111446,N,Y,47.5033808,-111.2697697,"Greenville County, SC","Greenville, SC"
PAST SALE,May-21-2021,Single Family Residential,1115 19th Ave SW,Great Falls,MT,59404,399900,5,3.0,MONTANA ADDITION,3440,10890,1971,,116,,Sold,,,https://www.redfin.com/MT/Great-Falls/1115-19th-Ave-SW-59404/home/132110692,MRMLS,22103392,N,Y,47.4860952,-111.3317844,"Greenville County, SC","Greenville, SC"
PAST SALE,August-6-2021,Condo/Co-op,1375 13th Ave SW,Great Falls,MT,59404,2200000,29,15.0,Great Falls,18748,71002,1974,,117,,Sold,,,https://www.redfin.com/MT/Great-Falls/1375-13th-Ave-SW-59404/home/147439028,MRMLS,22100882,N,Y,47.491785,-111.337054,"Greenville County, SC","Greenville, SC"
PAST SALE,December-28-2021,Townhouse,607 38th St N,Great Falls,MT,59405,170000,2,1.5,Great Falls,1164,1742,1981,,146,,Sold,,,https://www.redfin.com/MT/Great-Falls/607-38th-St-N-59405/home/132175164,MRMLS,22117086,N,Y,47.5122671,-111.2411304,"Greenville County, SC","Greenville, SC"
PAST SALE,June-29-2021,Single Family Residential,103 3rd Ave N,Great Falls,MT,59401,413900,5,3.0,Great Falls,5460,13503,1912,,76,,Sold,,,https://www.redfin.com/MT/Great-Falls/103-3rd-Ave-N-59401/home/132163189,MRMLS,21918348,N,Y,47.5088945,-111.304872,"Greenville County, SC","Greenville, SC"
PAST SALE,April-15-2022,Single Family Residential,4800 Carol Dr,Great Falls,MT,59405,260000,4,2.0,Great Falls,1798,7405,1961,,145,,Sold,,,https://www.redfin.com/MT/Great-Falls/4800-Carol-Dr-59405/home/132180886,MRMLS,22202828,N,Y,47.5004742,-111.2251027,"Greenville County, SC","Greenville, SC"
PAST SALE,May-10-2023,Single Family Residential,1105 4th Ave S,Great Falls,MT,59405,49900,3,1.0,Great Falls,984,3750,1900,,51,,Sold,,,https://www.redfin.com/MT/Great-Falls/1105-4th-Ave-S-59405/home/132092788,MRMLS,30004610,N,Y,47.5010777,-111.2882376,"Greenville County, SC","Greenville, SC"
PAST SALE,November-19-2021,Single Family Residential,2616 8th Ave S,Great Falls,MT,59405,249000,2,2.0,Great Falls,1556,8276,1955,,160,,Sold,,,https://www.redfin.com/MT/Great-Falls/2616-8th-Ave-S-59405/home/132122439,MRMLS,22116237,N,Y,47.496061,-111.2615217,"Greenville County, SC","Greenville, SC"
PAST SALE,February-1-2022,Vacant Land,0 Arizona & Un,Neihart,MT,59465,35000,,,Neihart,,1302444,,,,,Sold,,,https://www.redfin.com/MT/Neihart/Arizona-UN-59465/home/183264837,MRMLS,22017967,N,Y,46.943669,-110.703059,"Greenville County, SC","Greenville, SC"
PAST SALE,August-16-2021,Single Family Residential,1320 5th Ave S,Great Falls,MT,59405,215000,4,2.0,Great Falls,2180,7405,1952,,99,,Sold,,,https://www.redfin.com/MT/Great-Falls/1320-5th-Ave-S-59405/home/132108053,MRMLS,22111794,N,Y,47.4994677,-111.2839037,"Greenville County, SC","Greenville, SC"
PAST SALE,November-17-2022,Vacant Land,Tbd Briggs Rd,,MT,59404,65000,,,Great Falls,,174240,,,,,Sold,,,https://www.redfin.com/MT/Unknown/Tbd-Briggs-Rd-59404/home/183257708,MRMLS,22213846,N,Y,47.468035,-111.429861,"Greenville County, SC","Greenville, SC"
PAST SALE,February-23-2021,Single Family Residential,1808 6th Ave S,Great Falls,MT,59405,119900,3,1.0,Great Falls,768,7405,1948,,156,,Sold,,,https://www.redfin.com/MT/Great-Falls/1808-6th-Ave-S-59405/home/132173398,MRMLS,22100274,N,Y,47.4983165,-111.2758164,"Greenville County, SC","Greenville, SC"
PAST SALE,September-30-2022,Single Family Residential,3504 2nd Ave S,Great Falls,MT,59405,229000,3,2.0,Great Falls,1152,7405,1951,,199,,Sold,,,https://www.redfin.com/MT/Great-Falls/3504-2nd-Ave-S-59405/home/132155603,MRMLS,22212760,N,Y,47.5026102,-111.2463694,"Greenville County, SC","Greenville, SC"
PAST SALE,October-11-2022,Single Family Residential,1504 4th Ave S,Great Falls,MT,59405,239900,5,1.0,Great Falls,1536,7405,1940,,156,,Sold,,,https://www.redfin.com/MT/Great-Falls/1504-4th-Ave-S-59405/home/132071166,MRMLS,22213237,N,Y,47.5005665,-111.2812097,"Greenville County, SC","Greenville, SC"
PAST SALE,June-13-2022,Single Family Residential,11 Bighorn Sheep Dr,Cascade,MT,59421,599000,4,3.0,Cascade,1717,21344,2016,,349,,Sold,,,https://www.redfin.com/MT/Cascade/11-Bighorn-Sheep-Dr-59421/home/168947982,BSCMLS,373282,N,Y,47.1735008,-111.8241888,"Greenville County, SC","Greenville, SC"
PAST SALE,January-14-2022,Single Family Residential,1644 7th Ave NW,Great Falls,MT,59404,88800,3,1.0,Great Falls,1050,6098,1962,,85,,Sold,,,https://www.redfin.com/MT/Great-Falls/1644-7th-Ave-NW-59404/home/132043077,MRMLS,22112425,N,Y,47.5142623,-111.341882,"Greenville County, SC","Greenville, SC"
PAST SALE,December-30-2021,Single Family Residential,705 54th St S,Great Falls,MT,59405,290000,5,2.0,Great Falls,2752,7840,1966,,105,,Sold,,,https://www.redfin.com/MT/Great-Falls/705-54th-St-S-59405/home/131987332,MRMLS,22116879,N,Y,47.4971625,-111.2181767,"Greenville County, SC","Greenville, SC"
PAST SALE,February-11-2022,Single Family Residential,2110 7th Ave S,Great Falls,MT,59405,229000,5,1.5,Great Falls,2544,11325,1954,,90,,Sold,,,https://www.redfin.com/MT/Great-Falls/2110-7th-Ave-S-59405/home/131952110,MRMLS,22116474,N,Y,47.4972095,-111.2706307,"Greenville County, SC","Greenville, SC"
PAST SALE,June-18-2021,Single Family Residential,3701 Huckleberry Dr,Great Falls,MT,59404,309900,4,3.0,Great Falls,2600,,1976,,119,,Sold,,,https://www.redfin.com/MT/Great-Falls/3701-Huckleberry-Dr-59404/home/132053007,MRMLS,22106269,N,Y,47.471054,-111.344542,"Greenville County, SC","Greenville, SC"
PAST SALE,January-2-2024,Single Family Residential,520 23rd Ave NE,Great Falls,MT,59404,299900,4,2.0,Great Falls,1660,7492,1961,,181,,Sold,,,https://www.redfin.com/MT/Great-Falls/520-23rd-Ave-NE-59404/home/131968836,MRMLS,30017094,N,Y,47.5268489,-111.3014442,"Greenville County, SC","Greenville, SC"
PAST SALE,November-5-2021,Vacant Land,Tbd Evans Riceville Rd,Belt,MT,59412,125000,,,Belt,,1275436,,,,,Sold,,,https://www.redfin.com/MT/Belt/Tbd-Evans-Riceville-Rd-59412/home/183262710,MRMLS,22116329,N,Y,47.18354,-110.953132,"Greenville County, SC","Greenville, SC"
PAST SALE,September-13-2024,Single Family Residential,1513 29th Ave S,Great Falls,MT,59405,335000,3,2.0,Great Falls,1312,7928,2010,,255,,Sold,,,https://www.redfin.com/MT/Great-Falls/1513-29th-Ave-S-59405/home/132060099,MRMLS,30030121,N,Y,47.4759801,-111.2801162,"Greenville County, SC","Greenville, SC"
PAST SALE,February-4-2022,Single Family Residential,38 Neuman School Rd,Vaughn,MT,59487,590000,5,3.5,Vaughn,4160,533174,2009,,142,,Sold,,,https://www.redfin.com/MT/Vaughn/38-Neuman-School-Rd-59487/home/132141541,MRMLS,22200694,N,Y,47.5833898,-111.5464452,"Greenville County, SC","Greenville, SC"
PAST SALE,May-30-2025,Mobile/Manufactured Home,89 Chandelle Ln,Great Falls,MT,59404,325000,3,2.0,Great Falls,1232,435600,1996,,264,,Sold,,,https://www.redfin.com/MT/Great-Falls/89-Chandelle-Ln-59404/home/131947940,MRMLS,30046454,N,Y,47.5900993,-111.2629039,"Greenville County, SC","Greenville, SC"
PAST SALE,March-5-2021,Mobile/Manufactured Home,1716 24th Ave S,Great Falls,MT,59405,225000,4,2.0,Great Falls,1560,41817,1992,,144,,Sold,,,https://www.redfin.com/MT/Great-Falls/1716-24th-Ave-S-59405/home/132070009,MRMLS,22018995,N,Y,47.4795777,-111.276899,"Greenville County, SC","Greenville, SC"
PAST SALE,February-11-2022,Vacant Land,1801 Butte Ave,Black Eagle,MT,59414,32500,,,Black Eagle,,5662,,,,,Sold,,,https://www.redfin.com/MT/Black-Eagle/1801-Butte-Ave-59414/home/164842622,MRMLS,22118098,N,Y,47.5278125,-111.2783411,"Greenville County, SC","Greenville, SC"
PAST SALE,May-16-2025,Single Family Residential,1201 41st Ave NE,Great Falls,MT,59404,685000,4,3.5,Stone Meadows Addition Phase 1,3788,13024,2013,,181,,Sold,,,https://www.redfin.com/MT/Great-Falls/1201-41st-Ave-NE-59404/home/132059998,MRMLS,30046762,N,Y,47.5432833,-111.2876453,"Greenville County, SC","Greenville, SC"
PAST SALE,August-16-2022,Single Family Residential,4604 3rd Ave S,Great Falls,MT,59405,130000,2,1.0,Suite 16 Condominiums,942,,1977,,138,150,Sold,,,https://www.redfin.com/MT/Great-Falls/4604-3rd-Ave-S-59405/home/132200878,MRMLS,22210345,N,Y,47.5011455,-111.2277972,"Greenville County, SC","Greenville, SC"
PAST SALE,October-14-2021,Single Family Residential,41 Sun Valley Ln,Great Falls,MT,59405,595000,5,3.0,Foothills Ranch Phase II,3592,108900,2014,,166,42,Sold,,,https://www.redfin.com/MT/Great-Falls/41-Sun-Valley-Ln-59405/home/132210840,MRMLS,22114342,N,Y,47.4736275,-111.1683563,"Greenville County, SC","Greenville, SC"
PAST SALE,October-5-2021,Single Family Residential,2718 Delmar Dr,Great Falls,MT,59404,249900,3,2.0,Great Falls,1672,7840,1972,,149,,Sold,,,https://www.redfin.com/MT/Great-Falls/2718-Delmar-Dr-59404/home/132034065,MRMLS,22112299,N,Y,47.4786093,-111.3331165,"Greenville County, SC","Greenville, SC"
PAST SALE,November-2-2021,Single Family Residential,3116 2nd Ave N,Great Falls,MT,59405,237500,4,2.0,Great Falls,1976,7405,1927,,120,,Sold,,,https://www.redfin.com/MT/Great-Falls/3116-2nd-Ave-N-59401/home/132173059,MRMLS,22114902,N,Y,47.5070296,-111.2527123,"Greenville County, SC","Greenville, SC"
PAST SALE,October-8-2021,Single Family Residential,810 3rd Ave S,Great Falls,MT,59405,229000,4,3.0,Great Falls Original,2112,7405,1900,,108,,Sold,,,https://www.redfin.com/MT/Great-Falls/810-3rd-Ave-S-59405/home/132042922,MRMLS,22114126,N,Y,47.5017395,-111.293206,"Greenville County, SC","Greenville, SC"
PAST SALE,August-31-2021,Single Family Residential,114 7th St S,Great Falls,MT,59401,70000,2,1.0,Great Falls,1784,2919,1910,,39,,Sold,,,https://www.redfin.com/MT/Great-Falls/114-7th-St-S-59401/home/131981133,MRMLS,22112002,N,Y,47.5034466,-111.2958437,"Greenville County, SC","Greenville, SC"
PAST SALE,December-7-2022,Single Family Residential,1008 E Fiesta,Great Falls,MT,59404,315000,3,2.0,Great Falls,1738,9147,1975,,181,,Sold,,,https://www.redfin.com/MT/Great-Falls/1008-E-Fiesta-59404/home/132083726,MRMLS,22215507,N,Y,47.4719662,-111.329612,"Greenville County, SC","Greenville, SC"
PAST SALE,November-1-2021,Vacant Land,2044 32nd St S,Great Falls,MT,59405,300000,,,Great Falls,,88426,,,,,Sold,,,https://www.redfin.com/MT/Great-Falls/2044-32nd-St-S-59405/home/147439901,MRMLS,22115279,N,Y,47.4805711,-111.2510099,"Greenville County, SC","Greenville, SC"
PAST SALE,May-26-2022,Single Family Residential,2758 Fern Dr,Great Falls,MT,59404,299900,4,3.0,Great Falls,2021,9147,1977,,148,,Sold,,,https://www.redfin.com/MT/Great-Falls/2758-Fern-Dr-59404/home/132036424,MRMLS,22205045,N,Y,47.4764939,-111.3441348,"Greenville County, SC","Greenville, SC"
